22a9a296-1812-4f65-b7e5-ea9619b09cd7,386-428 Richardson road,Boston,SA,5607,2018-10-05 06:21:02,2018-10-05 06:21:02,726be070-b520-11e5-9464-5b3f2a16f175,66ef337a-1fa7-45c1-9a64-7553cea2854f,31
23065aab-765a-4a3b-80c6-ad2bd618a320,Lot 80 Kestrel Court Endeavour Heights,Port Lincoln,SA,5606,2017-11-16 02:53:47,2017-11-16 02:53:47,726be070-b520-11e5-9464-5b3f2a16f175,e0e2a7b3-be43-4a34-96e0-da2add72e940,31
27d15df0-888d-4904-9387-0963ba9735e6,1 home st,Adelaide,South Australia,5006,2016-10-23 11:24:43,2016-10-23 11:24:43,726be070-b520-11e5-9464-5b3f2a16f175,,0
2b7651fd-0348-4ce8-8a51-2801b3a8d66b,Lot 42 Benjamin Rd ,Poonindie,SA,5607,2017-05-25 06:19:04,2017-05-25 06:19:04,726be070-b520-11e5-9464-5b3f2a16f175,3488f98e-057e-49ca-a357-0a53c0ae0ccd,31
2b77c927-6ef1-46df-9f9c-b94c7a66f7a9,14603 Birdseye Hwy,Polda,South Australia,5633,2016-04-21 05:47:09,2016-04-21 05:47:09,726be070-b520-11e5-9464-5b3f2a16f175,d93feeb6-888d-467c-8a28-d4121c3a72d8,19
2d2049fc-4a96-4a5b-965e-5969591647f8,113 Shirley Street (St Eyre),Port Augusta West,SA,5700,2016-03-22 03:47:34,2016-03-22 03:47:34,726be070-b520-11e5-9464-5b3f2a16f175,a6db7c3d-76fb-462b-8a05-eef7128e2ace,49
2d573b6e-5624-4238-a397-616152e6073d,Lot 3 Swagman Court,Whyalla Jenkins,SA,5609,2016-02-22 05:47:31,2016-02-22 05:47:31,726be070-b520-11e5-9464-5b3f2a16f175,3005d3d0-0efe-4c48-9159-9209bc1af361,68
2e88f81d-769a-42d4-aca8-6bb089740d5c,3 Cheetham Drive (St Eyre),Port Augusta West,SA,5700,2016-03-07 02:41:27,2016-03-07 02:41:27,726be070-b520-11e5-9464-5b3f2a16f175,06a34d1f-86ba-4f6a-90c4-74858520c9f0,49
2f12b7cd-66ed-4b6c-b77d-5ec8075757c4,1 home st,Adelaide,South Australia,5006,2016-10-23 11:25:43,2016-10-23 11:25:43,726be070-b520-11e5-9464-5b3f2a16f175,,0
3529fd46-0bd4-457e-b302-77d824f91132,Lot 21 Benjamin Road,Poonindie,SA,5607,2016-02-22 05:55:01,2016-02-22 05:55:01,726be070-b520-11e5-9464-5b3f2a16f175,b795d6f2-209e-42ac-8b1b-1b6c37e5697d,31
